date,price
737673.0,569.25
737674.0,
737675.0,
737676.0,586.0
737677.0,594.25
737678.0,583.0
737679.0,568.5
737680.0,568.5
737681.0,
737682.0,
737683.0,626.25
737684.0,606.5
737685.0,594.5
737686.0,599.0
737687.0,601.25
737688.0,
737689.0,
737690.0,592.75
737691.0,587.5
737692.0,581.25
737693.0,576.5
737694.0,582.75
737695.0,
737696.0,
737697.0,572.5
737698.0,568.5
737699.0,550.0
737700.0,545.5
737701.0,557.25
737702.0,
737703.0,
737704.0,562.5
737705.0,551.5
737706.0,563.0
737707.0,555.25
737708.0,571.25
737709.0,
737710.0,
737711.0,554.5
737712.0,560.5
737713.0,564.25
737714.0,558.5
737715.0,566.0
737716.0,
737717.0,
737718.0,560.25
737719.0,570.75
737720.0,567.5
737721.0,572.25
737722.0,571.5
737723.0,
737724.0,
737725.0,566.25
737726.0,566.25
737727.0,557.25
737728.0,543.25
737729.0,554.25
737730.0,
737731.0,
737732.0,570.5
737733.0,567.0
737734.0,566.5
737735.0,563.0
737736.0,555.25
737737.0,
737738.0,
737739.0,564.0
737740.0,559.75
737741.0,560.5
737742.0,566.5
737743.0,572.25
737744.0,
737745.0,
737746.0,556.0
737747.0,550.0
737748.0,555.5
737749.0,557.25
737750.0,555.5
737751.0,
737752.0,
737753.0,558.25
737754.0,566.25
737755.0,563.25
737756.0,561.0
737757.0,546.5
737758.0,
737759.0,
737760.0,552.75
737761.0,548.0
737762.0,558.25
737763.0,563.5
737764.0,565.75
737765.0,
737766.0,
737767.0,564.25
737768.0,569.0
737769.0,555.25
737770.0,563.0
737771.0,569.25
737772.0,
737773.0,
737774.0,580.25
737775.0,585.0
737776.0,584.5
737777.0,589.75
737778.0,587.75
737779.0,
737780.0,
737781.0,586.25
737782.0,589.25
737783.0,
737784.0,
737785.0,598.75
737786.0,
737787.0,
737788.0,596.0
737789.0,588.0
737790.0,
737791.0,588.5
737792.0,597.5
737793.0,
737794.0,
737795.0,593.5
737796.0,588.25
737797.0,580.25
737798.0,571.75
737799.0,570.25
737800.0,
737801.0,
737802.0,554.0
737803.0,555.5
737804.0,552.0
737805.0,554.75
737806.0,548.0
737807.0,
737808.0,
737809.0,557.25
737810.0,551.25
737811.0,535.0
737812.0,528.75
737813.0,521.0
737814.0,
737815.0,
737816.0,497.0
737817.0,509.75
737818.0,508.25
737819.0,493.5
737820.0,484.5
737821.0,
737822.0,
737823.0,465.5
737824.0,474.25
737825.0,487.0
737826.0,488.0
737827.0,486.25
737828.0,
737829.0,
737830.0,473.75
737831.0,475.25
737832.0,486.0
737833.0,490.25
737834.0,491.0
737835.0,
737836.0,
737837.0,488.5
737838.0,487.0
737839.0,501.0
737840.0,502.75
737841.0,491.5
737842.0,
737843.0,
737844.0,468.5
737845.0,468.25
737846.0,450.5
737847.0,426.75
737848.0,422.75
737849.0,
737850.0,
737851.0,436.25
737852.0,442.25
737853.0,444.25
737854.0,438.75
737855.0,395.75
737856.0,
737857.0,
737858.0,342.25
737859.0,351.5
737860.0,357.5
737861.0,322.5
737862.0,321.75
737863.0,
737864.0,
737865.0,290.25
737866.0,280.25
737867.0,251.75
737868.0,262.5
737869.0,272.0
737870.0,
737871.0,
737872.0,255.75
737873.0,272.0
737874.0,275.75
737875.0,274.25
737876.0,270.25
737877.0,
737878.0,
737879.0,256.0
737880.0,263.25
737881.0,240.5
737882.0,230.75
737883.0,256.75
737884.0,
737885.0,
737886.0,252.25
737887.0,251.5
737888.0,242.5
737889.0,229.75
737890.0,
737891.0,
737892.0,
737893.0,
737894.0,205.25
737895.0,179.0
737896.0,188.75
737897.0,187.75
737898.0,
737899.0,
737900.0,181.75
737901.0,130.0
737902.0,122.0
737903.0,132.5
737904.0,112.5
737905.0,
737906.0,
737907.0,105.25
737908.0,115.25
737909.0,143.25
737910.0,171.75
737911.0,161.0
737912.0,
737913.0,
737914.0,160.25
737915.0,203.0
737916.0,194.25
737917.0,204.25
737918.0,
737919.0,
737920.0,
737921.0,213.75
737922.0,209.75
737923.0,207.25
737924.0,225.5
737925.0,241.5
737926.0,
737927.0,
737928.0,274.25
737929.0,259.5
737930.0,267.0
737931.0,269.0
737932.0,257.0
737933.0,
737934.0,
737935.0,
737936.0,270.0
737937.0,268.25
737938.0,260.0
737939.0,268.0
737940.0,
737941.0,
737942.0,278.25
737943.0,297.5
737944.0,291.0
737945.0,288.75
737946.0,321.5
737947.0,
737948.0,
737949.0,320.75
737950.0,320.75
737951.0,328.25
737952.0,309.0
737953.0,313.75
737954.0,
737955.0,
737956.0,316.25
737957.0,333.75
737958.0,337.5
737959.0,344.0
737960.0,356.0
737961.0,
737962.0,
737963.0,356.75
737964.0,358.75
737965.0,337.0
737966.0,336.5
737967.0,330.25
737968.0,
737969.0,
737970.0,339.75
737971.0,343.25
737972.0,351.5
737973.0,356.75
737974.0,357.5
737975.0,
737976.0,
737977.0,365.75
737978.0,364.25
737979.0,362.0
737980.0,358.5
737981.0,356.5
737982.0,
737983.0,
737984.0,356.5
737985.0,353.75
737986.0,359.0
737987.0,357.5
737988.0,356.5
737989.0,
737990.0,
737991.0,359.5
737992.0,376.0
737993.0,368.5
737994.0,366.0
737995.0,363.0
737996.0,
737997.0,
737998.0,358.25
737999.0,359.5
738000.0,366.25
738001.0,349.5
738002.0,355.75
738003.0,
738004.0,
738005.0,360.75
738006.0,358.25
738007.0,373.5
738008.0,360.75
738009.0,354.75
738010.0,
738011.0,
738012.0,354.5
738013.0,362.0
738014.0,362.75
738015.0,361.0
738016.0,359.75
738017.0,
738018.0,
738019.0,359.5
738020.0,364.0
738021.0,360.5
738022.0,355.25
738023.0,348.0
738024.0,
738025.0,
738026.0,359.25
738027.0,366.25
738028.0,359.75
738029.0,350.25
738030.0,351.5
738031.0,
738032.0,
738033.0,
738034.0,352.75
738035.0,341.5
738036.0,322.25
738037.0,323.25
738038.0,
738039.0,
738040.0,316.0
738041.0,298.5
738042.0,305.5
738043.0,307.0
738044.0,308.0
738045.0,
738046.0,
738047.0,302.5
738048.0,305.25
738049.0,312.75
738050.0,328.0
738051.0,329.0
738052.0,
738053.0,
738054.0,312.0
738055.0,313.25
738056.0,316.0
738057.0,312.0
738058.0,318.75
738059.0,
738060.0,
738061.0,324.75
738062.0,320.25
738063.0,325.0
738064.0,314.25
738065.0,313.5
738066.0,
738067.0,
738068.0,327.25
738069.0,340.0
738070.0,332.0
738071.0,343.25
738072.0,345.75
738073.0,
738074.0,
738075.0,333.75
738076.0,335.75
738077.0,338.25
738078.0,335.5
738079.0,338.0
738080.0,
738081.0,
738082.0,333.75
738083.0,329.75
738084.0,321.0
738085.0,329.75
738086.0,327.25
738087.0,
738088.0,
738089.0,311.75
738090.0,321.0
738091.0,304.75
738092.0,295.0
738093.0,295.25
738094.0,
738095.0,
738096.0,296.5
738097.0,306.75
738098.0,320.5
738099.0,319.5
738100.0,317.5
738101.0,
738102.0,
738103.0,338.25
738104.0,346.75
738105.0,355.5
738106.0,350.0
738107.0,341.25
738108.0,
738109.0,
738110.0,350.0
738111.0,346.25
738112.0,357.5
738113.0,354.75
738114.0,356.5
738115.0,
738116.0,
738117.0,367.75
738118.0,386.75
738119.0,387.0
738120.0,386.75
738121.0,388.0
738122.0,
738123.0,
738124.0,383.0
738125.0,383.5
738126.0,387.25
738127.0,393.5
738128.0,396.0
738129.0,
738130.0,
738131.0,401.5
738132.0,401.0
738133.0,397.5
738134.0,413.25
738135.0,409.0
738136.0,
738137.0,
738138.0,406.25
738139.0,416.25
738140.0,416.0
738141.0,423.25
738142.0,429.5
738143.0,
738144.0,
738145.0,409.25
738146.0,412.5
738147.0,421.0
738148.0,417.5
738149.0,
738150.0,
738151.0,
738152.0,
738153.0,419.25
738154.0,420.25
738155.0,416.25
738156.0,
738157.0,
738158.0,
738159.0,416.0
738160.0,428.0
738161.0,431.75
738162.0,432.5
738163.0,441.25
738164.0,
738165.0,
738166.0,443.75
738167.0,455.5
738168.0,454.5
738169.0,453.75
738170.0,445.0
738171.0,
738172.0,
738173.0,446.25
738174.0,451.25
738175.0,448.0
738176.0,443.0
738177.0,434.25
738178.0,
738179.0,
738180.0,432.0
738181.0,434.0
738182.0,438.75
738183.0,434.0
738184.0,432.5
738185.0,
738186.0,
738187.0,438.75
738188.0,456.5
738189.0,462.25
738190.0,461.25
738191.0,474.0
738192.0,
738193.0,
738194.0,480.25
738195.0,483.0
738196.0,487.25
738197.0,487.0
738198.0,486.25
738199.0,
738200.0,
738201.0,500.75
738202.0,494.0
738203.0,497.75
738204.0,506.25
738205.0,502.0
738206.0,
738207.0,
738208.0,505.0
738209.0,511.25
738210.0,521.5
738211.0,524.0
738212.0,515.0
738213.0,
738214.0,
738215.0,509.0
738216.0,501.5
738217.0,505.0
738218.0,523.25
738219.0,537.25
738220.0,
738221.0,
738222.0,536.0
738223.0,528.25
738224.0,521.25
738225.0,536.25
738226.0,540.75
738227.0,
738228.0,
738229.0,531.75
738230.0,526.25
738231.0,520.5
738232.0,504.0
738233.0,499.5
738234.0,
738235.0,
738236.0,503.0
738237.0,484.0
738238.0,492.25
738239.0,471.5
738240.0,495.5
738241.0,
738242.0,
738243.0,490.0
738244.0,492.75
738245.0,491.75
738246.0,484.5
738247.0,
738248.0,
738249.0,
738250.0,
738251.0,492.0
738252.0,484.0
738253.0,490.5
738254.0,493.25
738255.0,
738256.0,
738257.0,492.75
738258.0,490.75
738259.0,510.25
738260.0,512.25
738261.0,515.5
738262.0,
738263.0,
738264.0,514.25
738265.0,505.5
738266.0,506.25
738267.0,507.0
738268.0,511.25
738269.0,
738270.0,
738271.0,505.75
738272.0,508.25
738273.0,522.5
738274.0,525.5
738275.0,515.0
738276.0,
738277.0,
738278.0,
738279.0,533.75
738280.0,542.5
738281.0,537.5
738282.0,537.5
738283.0,
738284.0,
738285.0,539.0
738286.0,541.5
738287.0,552.25
738288.0,531.5
738289.0,538.0
738290.0,
738291.0,
738292.0,540.25
738293.0,542.25
738294.0,519.25
738295.0,522.5
738296.0,523.5
738297.0,
738298.0,
738299.0,534.25
738300.0,537.0
738301.0,540.0
738302.0,540.5
738303.0,544.25
738304.0,
738305.0,
738306.0,
738307.0,552.0
738308.0,559.0
738309.0,560.0
738310.0,566.75
738311.0,
738312.0,
738313.0,566.25
738314.0,567.25
738315.0,571.75
738316.0,574.5
738317.0,574.75
738318.0,
738319.0,
738320.0,579.5
738321.0,582.75
738322.0,591.75
738323.0,577.25
738324.0,579.25
738325.0,
738326.0,
738327.0,582.0
738328.0,587.0
738329.0,594.0
738330.0,590.0
738331.0,592.75
738332.0,
738333.0,
738334.0,587.5
738335.0,587.75
738336.0,585.25
738337.0,594.25
738338.0,600.0
738339.0,
738340.0,
738341.0,604.5
738342.0,590.25
738343.0,577.25
738344.0,584.0
738345.0,602.25
738346.0,
738347.0,
738348.0,598.75
738349.0,605.75
738350.0,606.0
738351.0,595.25
738352.0,590.5
738353.0,
738354.0,
738355.0,552.0
738356.0,554.0
738357.0,575.5
738358.0,584.5
738359.0,591.5
738360.0,
738361.0,
738362.0,591.75
738363.0,592.5
738364.0,592.75
738365.0,601.0
738366.0,605.0
738367.0,
738368.0,
738369.0,588.5
738370.0,583.75
738371.0,574.25
738372.0,576.75
738373.0,572.75
738374.0,
738375.0,
738376.0,554.5
738377.0,571.75
738378.0,567.75
738379.0,574.25
738380.0,573.5
738381.0,
738382.0,
738383.0,562.25
738384.0,565.0
738385.0,561.5
738386.0,534.0
738387.0,537.0
738388.0,
738389.0,
738390.0,559.75
738391.0,577.0
738392.0,581.25
738393.0,580.0
738394.0,588.75
738395.0,
738396.0,
738397.0,
738398.0,590.5
738399.0,584.0
738400.0,602.25
738401.0,599.75
738402.0,
738403.0,
738404.0,593.25
738405.0,589.0
738406.0,592.0
738407.0,592.5
738408.0,595.25
738409.0,
738410.0,
738411.0,601.5
738412.0,601.25
738413.0,619.25
738414.0,615.25
738415.0,617.5
738416.0,
738417.0,
738418.0,613.25
738419.0,606.0
738420.0,622.75
738421.0,633.5
738422.0,639.25
738423.0,
738424.0,
738425.0,653.5
738426.0,648.25
738427.0,650.75
738428.0,660.75
738429.0,657.25
738430.0,
738431.0,
738432.0,683.5
738433.0,705.0
738434.0,688.75
738435.0,690.5
738436.0,702.75
738437.0,
738438.0,
738439.0,712.25
738440.0,704.75
738441.0,710.0
738442.0,713.75
738443.0,728.75
738444.0,
738445.0,
738446.0,719.5
738447.0,717.5
738448.0,722.5
738449.0,706.0
738450.0,716.75
738451.0,
738452.0,
738453.0,728.5
738454.0,727.0
738455.0,710.75
738456.0,691.5
738457.0,695.25
738458.0,
738459.0,
738460.0,700.0
738461.0,697.25
738462.0,678.25
738463.0,686.0
738464.0,697.0
738465.0,
738466.0,
738467.0,702.75
738468.0,708.75
738469.0,704.5
738470.0,683.5
738471.0,676.5
738472.0,
738473.0,
738474.0,667.5
738475.0,682.75
738476.0,671.25
738477.0,666.75
738478.0,638.5
738479.0,
738480.0,
738481.0,655.25
738482.0,666.5
738483.0,673.75
738484.0,669.5
738485.0,587.0
738486.0,
738487.0,
738488.0,606.25
738489.0,581.25
738490.0,596.75
738491.0,593.25
738492.0,602.5
738493.0,
738494.0,
738495.0,609.25
738496.0,635.5
738497.0,636.5
738498.0,630.5
738499.0,625.75
738500.0,
738501.0,
738502.0,628.75
738503.0,623.25
738504.0,616.0
738505.0,637.25
738506.0,625.25
738507.0,
738508.0,
738509.0,590.25
738510.0,622.25
738511.0,631.75
738512.0,645.5
738513.0,637.25
738514.0,
738515.0,
738516.0,
738517.0,
738518.0,659.0
738519.0,666.75
738520.0,654.75
738521.0,
738522.0,
738523.0,
738524.0,673.75
738525.0,690.75
738526.0,699.25
738527.0,700.25
738528.0,
738529.0,
738530.0,698.5
738531.0,713.5
738532.0,726.5
738533.0,727.75
738534.0,737.75
738535.0,
738536.0,
738537.0,749.0
738538.0,752.0
738539.0,761.5
738540.0,760.0
738541.0,755.25
738542.0,
738543.0,
738544.0,733.75
738545.0,742.0
738546.0,765.25
738547.0,765.0
738548.0,775.0
738549.0,
738550.0,
738551.0,767.0
738552.0,771.5
738553.0,769.25
738554.0,786.0
738555.0,814.75
738556.0,
738557.0,
738558.0,812.5
738559.0,782.0
738560.0,798.5
738561.0,805.75
738562.0,807.25
738563.0,
738564.0,
738565.0,816.75
738566.0,793.5
738567.0,812.0
738568.0,784.75
738569.0,785.5
738570.0,
738571.0,
738572.0,796.75
738573.0,809.25
738574.0,808.0
738575.0,859.5
738576.0,812.0
738577.0,
738578.0,
738579.0,848.5
738580.0,910.25
738581.0,980.0
738582.0,1021.25
738583.0,1072.25
738584.0,
738585.0,
738586.0,1162.0
738587.0,1294.75
738588.0,1145.0
738589.0,972.5
738590.0,979.25
738591.0,
738592.0,
738593.0,930.5
738594.0,873.75
738595.0,887.25
738596.0,1012.75
738597.0,1027.0
738598.0,
738599.0,
738600.0,1108.5
738601.0,1110.5
738602.0,1180.25
738603.0,1172.25
738604.0,1149.25
738605.0,
738606.0,
738607.0,1076.25
738608.0,1021.0
738609.0,1044.25
738610.0,1016.5
738611.0,1046.75
738612.0,
738613.0,
738614.0,1098.25
738615.0,1055.0
738616.0,1036.0
738617.0,973.75
738618.0,1005.75
738619.0,
738620.0,
738621.0,999.0
738622.0,1044.5
738623.0,1063.75
738624.0,1115.25
738625.0,
738626.0,
738627.0,
738628.0,
738629.0,1096.0
738630.0,1112.75
738631.0,1073.25
738632.0,1078.5
738633.0,
738634.0,
738635.0,1018.75
738636.0,1081.25
738637.0,1115.25
738638.0,1133.5
738639.0,1161.75
738640.0,
738641.0,
738642.0,
738643.0,1118.0
738644.0,1128.75
738645.0,1131.25
738646.0,1096.0
738647.0,
738648.0,
738649.0,1041.5
738650.0,1044.25
738651.0,1089.5
738652.0,1056.25
738653.0,1086.75
738654.0,
738655.0,
738656.0,1077.75
738657.0,1077.75
738658.0,1032.5
738659.0,1027.25
738660.0,1044.0
738661.0,
738662.0,
738663.0,1044.25
738664.0,1059.0
738665.0,1077.25
738666.0,1124.25
738667.0,1128.5
738668.0,
738669.0,
738670.0,1150.5
738671.0,1198.0
738672.0,1227.75
738673.0,
738674.0,
738675.0,
738676.0,
738677.0,1295.5
738678.0,1290.25
738679.0,1287.5
738680.0,1326.5
738681.0,1300.0
738682.0,
738683.0,
738684.0,1278.5
738685.0,1305.0
738686.0,1330.25
738687.0,1308.5
738688.0,1304.75
738689.0,
738690.0,
738691.0,1319.75
738692.0,1324.75
738693.0,1298.25
738694.0,1300.0
738695.0,1312.0
738696.0,
738697.0,
738698.0,1273.0
738699.0,1227.25
738700.0,1227.0
738701.0,1163.5
738702.0,1224.75
738703.0,
738704.0,
738705.0,1232.75
738706.0,1143.5
738707.0,1070.75
738708.0,1110.0
738709.0,1105.25
738710.0,
738711.0,
738712.0,1142.75
738713.0,1095.5
738714.0,1122.5
738715.0,1098.75
738716.0,1129.0
738717.0,
738718.0,
738719.0,1113.75
738720.0,1066.25
738721.0,1069.25
738722.0,1023.5
738723.0,1044.25
738724.0,
738725.0,
738726.0,1026.5
738727.0,1041.75
738728.0,1065.5
738729.0,1067.5
738730.0,1065.25
738731.0,
738732.0,
738733.0,972.25
738734.0,954.75
738735.0,971.0
738736.0,935.75
738737.0,920.25
738738.0,
738739.0,
738740.0,886.0
738741.0,924.5
738742.0,920.5
738743.0,959.75
738744.0,990.0
738745.0,
738746.0,
738747.0,964.5
738748.0,962.25
738749.0,982.25
738750.0,1014.0
738751.0,1031.5
738752.0,
738753.0,
738754.0,1042.25
738755.0,1065.75
738756.0,1111.25
738757.0,1113.25
738758.0,1123.75
738759.0,
738760.0,
738761.0,
738762.0,1054.25
738763.0,1035.5
738764.0,988.25
738765.0,1020.25
738766.0,
738767.0,
738768.0,1061.25
738769.0,1003.0
738770.0,1011.25
738771.0,986.0
738772.0,1015.0
738773.0,
738774.0,
738775.0,1046.25
738776.0,1009.5
738777.0,949.25
738778.0,884.75
738779.0,911.0
738780.0,
738781.0,
738782.0,
738783.0,932.5
738784.0,921.0
738785.0,952.0
738786.0,910.25
738787.0,
738788.0,
738789.0,877.0
738790.0,895.75
738791.0,950.75
738792.0,953.5
738793.0,933.25
738794.0,
738795.0,
738796.0,961.5
738797.0,1024.0
738798.0,1092.5
738799.0,1101.0
738800.0,1147.0
738801.0,
738802.0,
738803.0,1120.25
738804.0,1033.75
738805.0,1075.75
738806.0,1084.75
738807.0,1059.0
738808.0,
738809.0,
738810.0,1079.5
738811.0,1074.25
738812.0,1045.25
738813.0,1045.75
738814.0,1025.0
738815.0,
738816.0,
738817.0,1057.75
738818.0,1039.25
738819.0,1054.5
738820.0,1051.5
738821.0,1054.75
738822.0,
738823.0,
738824.0,1014.5
738825.0,976.25
738826.0,979.75
738827.0,1020.5
738828.0,1032.75
738829.0,
738830.0,
738831.0,1023.25
738832.0,1008.25
738833.0,965.5
738834.0,942.75
738835.0,943.25
738836.0,
738837.0,
738838.0,949.0
738839.0,943.0
738840.0,944.0
738841.0,909.0
738842.0,896.75
738843.0,
738844.0,
738845.0,868.0
738846.0,897.25
738847.0,874.0
738848.0,871.25
738849.0,867.5
738850.0,
738851.0,
738852.0,837.5
738853.0,845.0
738854.0,885.0
738855.0,901.25
738856.0,863.5
738857.0,
738858.0,
738859.0,838.5
738860.0,771.75
738861.0,757.25
738862.0,752.75
738863.0,763.25
738864.0,
738865.0,
738866.0,792.0
738867.0,831.0
738868.0,866.75
738869.0,867.0
738870.0,828.75
738871.0,
738872.0,
738873.0,821.75
738874.0,809.5
738875.0,832.0
738876.0,836.5
738877.0,847.5
738878.0,
738879.0,
738880.0,
738881.0,
738882.0,858.5
738883.0,865.5
